tc,tc_float,ev,ev_min,ev_max,rank_count
0,-0.6995515695067265,-0.7758107504831347,-0.7877953920631522,-0.31281056674700014,"{2: 16, 3: 15, 4: 18, 5: 21, 6: 16, 7: 18, 8: 18, 9: 18, 10: 64, 11: 19}"
13,13.684210526315788,11.493748721966487,11.47441889302389,11.798720477587809,"{2: 7, 3: 3, 4: 3, 5: 1, 6: 2, 7: 4, 8: 3, 9: 3, 10: 26, 11: 5}"
-3,-3.831578947368421,-1.9899997668754577,-1.997547604452283,-1.5062448446148535,"{2: 7, 3: 9, 4: 12, 5: 6, 6: 8, 7: 5, 8: 8, 9: 5, 10: 28, 11: 7}"
2,2.5365853658536586,0.9488222351747089,0.941850208275761,1.3184466469550193,"{2: 4, 3: 9, 4: 4, 5: 10, 6: 4, 7: 5, 8: 6, 9: 5, 10: 30, 11: 5}"
-5,-5.007407407407407,-2.9375639372358404,-2.9487292249969266,-2.3445241509604138,"{2: 13, 3: 12, 4: 10, 5: 14, 6: 10, 7: 10, 8: 10, 9: 10, 10: 37, 11: 9}"
0,0.7790262172284643,0.47914169216425656,0.4671543582838637,0.8681609938291817,"{2: 21, 3: 21, 4: 19, 5: 19, 6: 22, 7: 19, 8: 18, 9: 22, 10: 85, 11: 21}"
0,0.4369747899159664,-0.06856942665319461,-0.0786768523439869,0.3648559811181951,"{2: 17, 3: 18, 4: 17, 5: 19, 6: 18, 7: 19, 8: 19, 9: 20, 10: 71, 11: 20}"
-2,-2.2608695652173916,-1.8557165033705914,-1.8707459788283045,-1.4951442225202807,"{2: 6, 3: 7, 4: 2, 5: 7, 6: 5, 7: 8, 8: 5, 9: 5, 10: 21, 11: 3}"
0,0.32298136645962733,0.43420294702739676,0.4238024781339564,0.8527691575989383,"{2: 13, 3: 12, 4: 14, 5: 9, 6: 14, 7: 12, 8: 11, 9: 13, 10: 49, 11: 14}"
0,-0.52,-0.6099261005205926,-0.6225814861495684,-0.19650332050248068,"{2: 8, 3: 7, 4: 7, 5: 8, 6: 8, 7: 10, 8: 6, 9: 9, 10: 30, 11: 7}"
